AIRPORT;APT_ICAO;APT_IATA;APT_NAME;APT_COUNTRY;ICAO_LABEL;IATA_LABEL;YEAR;MONTH_NUM;AC_CLASS;NB_TURN_ARROUND;TOT_SDTT_MIN;TOT_ACTT_MIN;TOT_ADTT_MIN
LEAL;LEAL;ALC;Alicante;Spain;Alicante (LEAL);Alicante (ALC);2020;5;;;;;
LEAL;LEAL;ALC;Alicante;Spain;Alicante (LEAL);Alicante (ALC);2020;6;;;;;
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;1;MJ;989;43415;46382,82;2967,82
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;2;MJ;1026;44469;47782,04;3313,04
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;2;MT;2;160;173;13
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;3;MT;4;180;197,85;17,85
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;3;MJ;1264;54190;59478,63;5288,63
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;3;H;3;170;234;64
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;4;MJ;1368;57058;61425,58;4367,58
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;4;MT;4;150;151;1
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;4;H;2;180;191;11
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;5;MT;20;800;764,6;-35,4
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;5;MJ;1423;58628;64681,14;6053,14
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;6;H;3;165;191;26
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;6;MT;26;1035;1043,78;8,78
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;6;MJ;1343;56045;62403,96;6358,96
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;7;MT;26;1040;1074,4;34,4
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;7;MJ;1547;66062;73171,9;7109,9
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;8;MT;31;1240;1156,47;-83,53
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;8;MJ;1491;64580;70335,63;5755,63
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;8;H;1;120;176;56
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;9;MT;31;1263;1213,6;-49,4
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;9;MJ;1407;60495;66650,43;6155,43
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;10;MJ;1275;55015;61662,41;6647,41
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;10;MT;31;1240;1184,45;-55,55
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;11;MT;32;1275;1270,3;-4,7
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;11;MJ;1111;48767;53334,43;4567,43
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;12;MT;30;1190;1204;14
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2016;12;MJ;1028;45065;48350,54;3285,54
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;1;H;1;60;93;33
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;1;MT;31;1230;1202,44;-27,56
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;1;MJ;950;41931;45379,99;3448,99
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;2;H;2;125;139;14
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;2;MT;28;1100;1088,5;-11,5
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;2;MJ;1044;46045;49120,92;3075,92
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;3;MJ;1337;58884;64416,62;5532,62
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;3;MT;32;1240;1215,95;-24,05
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;4;MJ;1486;67670;74655,59;6985,59
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;4;MT;26;1040;1031,12;-8,88
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;5;MT;21;840;792,38;-47,62
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;5;MJ;1601;72066;78577,09;6511,09
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;6;MJ;1577;69855;78040,74;8185,74
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;6;MT;26;1040;966,55;-73,45
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;7;MT;30;1220;1220,1;0,1
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;7;H;2;110;109;-1
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;7;MJ;1560;69545;78296,48;8751,48
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;8;H;1;70;82;12
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;8;MT;30;1200;1212,43;12,43
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;8;MJ;1488;67895;75924,94;8029,94
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;9;MJ;1534;68915;77290,82;8375,82
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;9;MT;29;1180;1148,43;-31,57
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;10;H;1;80;71;-9
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;10;MJ;1532;68235;75934,6;7699,6
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;10;MT;25;1025;973,09;-51,91
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;11;H;1;40;58;18
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;11;MJ;1247;54061;59859,77;5798,77
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;11;MT;31;1220;1417,15;197,15
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;12;MT;32;1230;1458,13;228,13
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2017;12;MJ;1129;47975;52774,94;4799,94
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;1;MJ;1040;44953;48436,64;3483,64
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;1;MT;33;1290;1482,68;192,68
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;2;MT;31;1220;1248,1;28,1
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;2;MJ;1085;47095;50866;3771
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;2;H;1;50;66;16
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;3;MT;33;1300;1424,01;124,01
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;3;MJ;1362;59507;64668,42;5161,42
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;4;MT;34;1325;1436,02;111,02
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;4;MJ;1589;68508;75486,66;6978,66
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;5;H;4;450;312;-138
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;5;MJ;1590;68532;77281,86;8749,86
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;5;MT;48;1765;1882;117
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;6;MJ;1561;67365;77532,59;10167,59
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;6;MT;53;1900;2230;330
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;7;MT;70;3160;3299,7;139,7
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;7;MJ;1638;70670;82175,59;11505,59
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;8;MT;30;1200;1315;115
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;8;MJ;1558;67830;77908,89;10078,89
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;9;MT;45;1750;1898,77;148,77
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;9;MJ;1609;68760;76580,84;7820,84
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;10;MJ;1631;69908;79714,81;9806,81
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;10;MT;40;1480;1599;119
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;11;MJ;1343;58261;65803,55;7542,55
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;11;H;1;90;84;-6
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;11;MT;32;1355;1453;98
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;12;MT;29;1150;1351;201
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2018;12;MJ;1142;48959;54928,42;5969,42
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;1;MJ;1172;50378;55390,24;5012,24
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;1;MT;35;1420;1537;117
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;2;MJ;1141;49160;54389,83;5229,83
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;2;MT;30;1170;1407;237
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;3;H;1;45;57;12
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;3;MJ;1338;57872;65541,89;7669,89
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;3;MT;35;1350;1598;248
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;4;MJ;1669;71045;86875,32;15830,32
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;4;MT;60;2420;2837,1;417,1
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;4;H;2;180;143;-37
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;5;MT;57;2280;2540,55;260,55
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;5;MJ;1761;74584;94921,79;20337,79
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;5;H;5;415;503;88
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;6;MT;58;2320;2780;460
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;6;MJ;1776;75027;89463,89;14436,89
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;7;MT;63;2525;2879;354
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;7;MJ;1739;74322;87531,01;13209,01
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;8;MJ;1588;68869;80401,68;11532,68
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;8;MT;63;2535;2679;144
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;9;MT;59;2380;2558;178
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;9;MJ;1725;73450;86708,4;13258,4
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;9;H;15;1325;1269;-56
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;10;MJ;1616;69549;80041,07;10492,07
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;10;MT;53;2145;2496,1;351,1
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;11;MT;27;1215;1346;131
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;11;MJ;1140;50020;56663,15;6643,15
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;12;MJ;1151;50611;58131,84;7520,84
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2019;12;MT;51;2170;2659;489
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2020;1;MJ;1039;46585;52323,24;5738,24
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2020;1;MT;53;2260;2534,33;274,33
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2020;2;MJ;1057;46268;53321,44;7053,44
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2020;2;MT;48;2045;2301,55;256,55
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2020;3;MJ;751;33170;36286,71;3116,71
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2020;3;MT;22;945;1165;220
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2020;4;MJ;68;2655;3107,88;452,88
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2020;5;;;;;
LEBB;LEBB;BIO;Bilbao;Spain;Bilbao (LEBB);Bilbao (BIO);2020;6;;;;;
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;1;MT;96;3626;4469,92;843,92
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;1;MJ;5921;290278;331909,99;41631,99
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;1;H;434;50920;52858,36;1938,36
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;2;H;452;49925;51094,19;1169,19
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;2;MJ;5923;288843;329345,84;40502,84
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;2;MT;89;3200;3831,84;631,84
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;3;MJ;7139;348640;413553,94;64913,94
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;3;H;482;56895;59867,64;2972,64
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;3;MT;102;3545;4457,69;912,69
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;4;MJ;8863;432523;496312,15;63789,15
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;4;H;519;64640;66175,42;1535,42
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;4;MT;114;4095;5038,98;943,98
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;5;MT;120;4328;5259,38;931,38
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;5;MJ;9632;470454;557171,77;86717,77
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;5;H;621;77649;81145,41;3496,41
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;6;H;670;83531;89359,72;5828,72
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;6;MJ;9324;458804;566947,03;108143,03
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;6;MT;123;4365;5499,87;1134,87
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;7;H;817;98785;107769,78;8984,78
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;7;MJ;9634;481389;605169,67;123780,67
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;7;MT;129;4615;6153,85;1538,85
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;8;MJ;9999;499824;597468,59;97644,59
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;8;MT;131;4572;5551,35;979,35
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;8;H;806;101095;107925,4;6830,4
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;9;MT;121;4225;5348,47;1123,47
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;9;MJ;9636;474749;576411,59;101662,59
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;9;H;708;88220;94785,64;6565,64
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;10;MJ;9025;438614;518027,5;79413,5
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;10;MT;126;4444;5405,25;961,25
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;10;H;618;79350;82940,13;3590,13
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;11;MJ;6933;346782;397091,19;50309,19
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;11;H;406;49575;52516,43;2941,43
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;11;MT;110;3837;4621,88;784,88
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;12;MT;119;4130;5256,49;1126,49
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;12;H;417;49773;51686,3;1913,3
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2016;12;MJ;6739;334017;388776,8;54759,8
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;1;MT;75;2675;3281,51;606,51
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;1;H;377;44791;46594,17;1803,17
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;1;MJ;6441;325717;373648,58;47931,58
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;2;H;357;41516;44373,81;2857,81
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;2;MT;28;995;1366;371
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;2;MJ;6389;316041;365225,35;49184,35
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;3;MT;28;1050;1429;379
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;3;H;455;52625;56635,77;4010,77
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;3;MJ;7647;378613;445336,3;66723,3
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;4;MJ;9157;453637;544895,79;91258,79
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;4;MT;32;1350;1718;368
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;4;H;553;66715;70403,42;3688,42
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;5;H;700;85280;90495,53;5215,53
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;5;MT;32;1365;1699;334
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;5;MJ;10104;506638;598047,9;91409,9
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;6;MJ;10200;512858;627867,06;115009,06
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;6;MT;30;1295;1629;334
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;6;H;771;95315;105481,8;10166,8
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;7;H;874;109747;122470,41;12723,41
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;7;MJ;10509;531532;663682,74;132150,74
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;7;MT;35;1445;1922;477
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;8;MT;38;1625;2032;407
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;8;H;878;111210;124296,63;13086,63
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;8;MJ;10401;533568;655092,71;121524,71
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;9;MT;76;3094;4251,97;1157,97
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;9;MJ;9955;501928;608303,69;106375,69
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;9;H;846;105915;115674,94;9759,94
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;10;MJ;9529;472586;577790,29;105204,29
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;10;MT;110;4430;5584,49;1154,49
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;10;H;754;95332;103463,33;8131,33
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;11;MJ;7195;367553;437499,82;69946,82
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;11;H;534;66105;71180,78;5075,78
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;11;MT;65;2800;3328,54;528,54
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;12;MJ;7084;363817;424472,37;60655,37
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;12;H;551;69035;71333,81;2298,81
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2017;12;MT;39;1665;1932,1;267,1
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2018;1;MJ;6764;347525;403209,26;55684,26
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2018;1;MT;30;1290;1548;258
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2018;1;H;534;65981;69473,46;3492,46
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2018;2;MJ;6464;334098;387838,06;53740,06
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2018;2;MT;24;1040;1259;219
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2018;2;H;466;57030;60807,58;3777,58
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2018;3;MJ;8116;413977;482354;68377
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2018;3;H;572;71044;75034,49;3990,49
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2018;3;MT;29;1285;1477;192
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2018;4;H;659;84880;89123;4243
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2018;4;MT;33;1430;1636;206
LEBL;LEBL;BCN;Barcelona;Spain;Barcelona (LEBL);Barcelona (BCN);2018;4;MJ;9437;474261;565724,13;91463,13
